univ_key,nationality,visa_status,gender,headcount
성공회대,이스라엘,대학부설 어학원 연수,남,1
성공회대,일본,교환학생,여,3
성공회대,중국,대학부설 어학원 연수,남,2
성공회대,중국,대학부설 어학원 연수,여,1
성공회대,중국,박사과정,남,3
성공회대,중국,박사과정,여,1
성공회대,중국,석사과정,남,2
성공회대,중국,학사과정,남,38
성공회대,중국,학사과정,여,57
성공회대,키르기즈,학사과정,여,2
성공회대,타이완,교환학생,여,2
성공회대,프랑스,교환학생,여,1
성공회대,프랑스,대학부설 어학원 연수,여,1
성공회대,필리핀,석사과정,여,1
성균관대,가나,박사과정,남,2
성균관대,가나,석사과정,남,1
성균관대,그리스,대학부설 어학원 연수,남,1
성균관대,그리스,박사과정,남,1
성균관대,나이지리아,박사과정,남,2
성균관대,네덜란드,교환학생,남,3
성균관대,네덜란드,교환학생,여,10
성균관대,네덜란드,학사과정,여,1
성균관대,네팔,대학부설 어학원 연수,남,21
성균관대,네팔,대학부설 어학원 연수,여,23
성균관대,네팔,박사과정,남,5
성균관대,네팔,석사과정,남,3
성균관대,노르웨이,교환학생,남,3
성균관대,노르웨이,교환학생,여,1
성균관대,노르웨이,대학부설 어학원 연수,여,1
성균관대,뉴질랜드,교환학생,남,1
성균관대,니카라과,교환학생,남,1
성균관대,덴마크,교환학생,남,2
성균관대,덴마크,교환학생,여,4
성균관대,독일,교환학생,남,14
성균관대,독일,교환학생,여,33
성균관대,독일,대학부설 어학원 연수,남,1
성균관대,독일,대학부설 어학원 연수,여,3
성균관대,독일,박사과정,남,1
성균관대,독일,박사과정,여,1
성균관대,독일,석사과정,남,3
성균관대,독일,학사과정,남,2
성균관대,독일,학사과정,여,1
성균관대,라오스,석사과정,남,1
성균관대,라이베리아,석사과정,남,1
성균관대,러시아(연방),교환학생,남,1
성균관대,러시아(연방),교환학생,여,2
성균관대,러시아(연방),대학부설 어학원 연수,남,3
성균관대,러시아(연방),대학부설 어학원 연수,여,6
성균관대,러시아(연방),박사과정,여,3
성균관대,러시아(연방),석사과정,남,1
성균관대,러시아(연방),석사과정,여,3
성균관대,러시아(연방),학사과정,남,4
성균관대,러시아(연방),학사과정,여,9
성균관대,레바논,박사과정,남,1
성균관대,루마니아,교환학생,남,1
성균관대,루마니아,교환학생,여,1
성균관대,루마니아,대학부설 어학원 연수,여,1
성균관대,루마니아,학사과정,남,1
성균관대,룩셈부르크,교환학생,남,1
성균관대,르완다,박사과정,여,1
성균관대,르완다,석사과정,남,1
성균관대,말레이시아,교환학생,남,1
성균관대,말레이시아,교환학생,여,1
성균관대,말레이시아,대학부설 어학원 연수,남,1
성균관대,말레이시아,대학부설 어학원 연수,여,4
성균관대,말레이시아,박사과정,남,1
성균관대,말레이시아,박사과정,여,1
성균관대,말레이시아,석사과정,여,2
성균관대,말레이시아,학사과정,남,34
성균관대,말레이시아,학사과정,여,40
성균관대,멕시코,교환학생,남,2
성균관대,멕시코,교환학생,여,1
성균관대,멕시코,대학부설 어학원 연수,남,1
성균관대,멕시코,박사과정,남,1
성균관대,멕시코,학사과정,여,1
성균관대,모로코,교환학생,여,1
성균관대,모로코,대학부설 어학원 연수,여,1
성균관대,모로코,석사과정,남,1
성균관대,모잠비크,학사과정,여,2
성균관대,몽골,대학부설 어학원 연수,남,54
성균관대,몽골,대학부설 어학원 연수,여,71
성균관대,몽골,박사과정,여,2
성균관대,몽골,석사과정,남,5
성균관대,몽골,석사과정,여,3
성균관대,몽골,학사과정,남,51
성균관대,몽골,학사과정,여,44
성균관대,미국,교환학생,남,16
성균관대,미국,교환학생,여,18
성균관대,미국,대학부설 어학원 연수,남,2
성균관대,미국,대학부설 어학원 연수,여,3
성균관대,미국,박사과정,남,3
성균관대,미국,석사과정,남,3
성균관대,미국,석사과정,여,3
성균관대,미국,학사과정,남,1
성균관대,미국,학사과정,여,1
성균관대,미국,학술연구기관 특정연구자,남,1
성균관대,미얀마,대학부설 어학원 연수,남,25
성균관대,미얀마,대학부설 어학원 연수,여,23
성균관대,미얀마,박사과정,남,1
성균관대,미얀마,박사과정,여,5
성균관대,미얀마,석사과정,여,4
성균관대,미얀마,학사과정,남,1
성균관대,미얀마,학사과정,여,2
성균관대,방글라데시,대학부설 어학원 연수,남,33
성균관대,방글라데시,대학부설 어학원 연수,여,5
성균관대,방글라데시,박사과정,남,4
성균관대,방글라데시,박사과정,여,1
성균관대,방글라데시,석사과정,여,1
성균관대,베트남,교환학생,여,1
성균관대,베트남,대학부설 어학원 연수,남,301
성균관대,베트남,대학부설 어학원 연수,여,107
성균관대,베트남,박사과정,남,61
성균관대,베트남,박사과정,여,32
성균관대,베트남,석사과정,남,9
성균관대,베트남,석사과정,여,6
성균관대,베트남,학사과정,남,6
성균관대,베트남,학사과정,여,6
성균관대,벨기에,교환학생,남,3
성균관대,벨기에,교환학생,여,3
성균관대,벨기에,석사과정,남,1
성균관대,벨라루스,교환학생,여,1
성균관대,벨라루스,대학부설 어학원 연수,여,1
성균관대,벨라루스,학사과정,여,1
성균관대,볼리비아,박사과정,남,1
성균관대,볼리비아,석사과정,여,1
성균관대,불가리아,교환학생,남,1
성균관대,불가리아,교환학생,여,2
성균관대,불가리아,대학부설 어학원 연수,남,1
성균관대,불가리아,대학부설 어학원 연수,여,1
성균관대,브라질,교환학생,여,1
성균관대,브라질,대학부설 어학원 연수,남,1
성균관대,브라질,대학부설 어학원 연수,여,1
성균관대,사모아,석사과정,여,1
성균관대,사우디아라비아,대학부설 어학원 연수,남,1
성균관대,사우디아라비아,석사과정,여,1
성균관대,세네갈,대학부설 어학원 연수,여,1
성균관대,수단,학사과정,남,1
성균관대,스리랑카,박사과정,남,1
성균관대,스리랑카,박사과정,여,2
성균관대,스리랑카,석사과정,여,1
성균관대,스리랑카,학사과정,남,1
성균관대,스웨덴,교환학생,남,4
성균관대,스웨덴,교환학생,여,2
성균관대,스웨덴,학사과정,여,2
성균관대,스위스,교환학생,남,6
성균관대,스위스,교환학생,여,2
성균관대,스위스,석사과정,남,1
성균관대,스페인,교환학생,남,4
성균관대,스페인,교환학생,여,3
성균관대,스페인,대학부설 어학원 연수,남,1
성균관대,스페인,박사과정,남,1
성균관대,스페인,석사과정,여,2
성균관대,슬로바크,교환학생,남,1
성균관대,슬로바크,교환학생,여,1
성균관대,시리아,박사과정,여,1
성균관대,싱가포르,교환학생,여,6
성균관대,싱가포르,대학부설 어학원 연수,여,2
성균관대,싱가포르,석사과정,여,1
성균관대,싱가포르,학사과정,남,3
성균관대,싱가포르,학사과정,여,3
성균관대,아랍에미리트연합,대학부설 어학원 연수,남,1
성균관대,아르헨티나,학사과정,남,1
성균관대,아이슬란드,교환학생,여,1
성균관대,아제르바이잔,교환학생,여,1
성균관대,아제르바이잔,석사과정,여,1
성균관대,아제르바이잔,학사과정,남,1
성균관대,아프가니스탄,박사과정,남,1
성균관대,알제리,석사과정,남,1
성균관대,알제리,석사과정,여,1
성균관대,앙골라,대학부설 어학원 연수,여,1
성균관대,에콰도르,석사과정,남,1
성균관대,에티오피아,박사과정,남,6
성균관대,에티오피아,석사과정,남,1
성균관대,에티오피아,학사과정,여,1
성균관대,영국,교환학생,남,5
성균관대,영국,교환학생,여,13
성균관대,영국,박사과정,여,1
성균관대,예멘공화국,학사과정,남,1
성균관대,오스트레일리아,교환학생,남,1
성균관대,오스트레일리아,교환학생,여,4
성균관대,오스트레일리아,박사과정,남,1
성균관대,오스트리아,교환학생,남,2
성균관대,오스트리아,교환학생,여,3
성균관대,요르단,박사과정,남,2
성균관대,요르단,석사과정,여,1
성균관대,우간다,박사과정,남,1
성균관대,우즈베키스탄,박사과정,남,2
성균관대,우즈베키스탄,석사과정,남,3
성균관대,우즈베키스탄,석사과정,여,3
성균관대,우즈베키스탄,전문학사과정,남,1
성균관대,우즈베키스탄,학사과정,남,19
성균관대,우즈베키스탄,학사과정,여,5
성균관대,우크라이나,대학부설 어학원 연수,여,1
성균관대,우크라이나,학사과정,남,1
성균관대,우크라이나,학사과정,여,1
성균관대,이라크,박사과정,남,1
성균관대,이란,박사과정,남,5
성균관대,이란,박사과정,여,6
성균관대,이란,석사과정,여,1
성균관대,이란,학사과정,여,2
성균관대,이집트,대학부설 어학원 연수,여,1
성균관대,이집트,박사과정,남,2
성균관대,이집트,석사과정,여,1
성균관대,이탈리아,교환학생,남,3
성균관대,이탈리아,교환학생,여,3
성균관대,이탈리아,석사과정,남,1
성균관대,인도,교환학생,남,2
성균관대,인도,교환학생,여,2
성균관대,인도,대학부설 어학원 연수,남,2
성균관대,인도,대학부설 어학원 연수,여,2
성균관대,인도,박사과정,남,20
성균관대,인도,박사과정,여,14
성균관대,인도,석사과정,남,1
성균관대,인도,석사과정,여,9
성균관대,인도,학사과정,남,1
성균관대,인도,학사과정,여,6
성균관대,인도,학술연구기관 특정연구자,남,1
성균관대,인도네시아,교환학생,남,1
성균관대,인도네시아,교환학생,여,1
성균관대,인도네시아,대학부설 어학원 연수,여,4
성균관대,인도네시아,박사과정,남,13
성균관대,인도네시아,박사과정,여,8
성균관대,인도네시아,석사과정,남,2
성균관대,인도네시아,석사과정,여,5
성균관대,인도네시아,학사과정,남,9
성균관대,인도네시아,학사과정,여,5
성균관대,일본,교환학생,남,2
성균관대,일본,교환학생,여,6
성균관대,일본,대학부설 어학원 연수,남,1
성균관대,일본,대학부설 어학원 연수,여,7
성균관대,일본,석사과정,남,1
성균관대,일본,석사과정,여,2
성균관대,일본,학사과정,남,10
성균관대,일본,학사과정,여,39
성균관대,중국,교환학생,남,2
성균관대,중국,교환학생,여,19
성균관대,중국,대학부설 어학원 연수,남,55
성균관대,중국,대학부설 어학원 연수,여,110
성균관대,중국,박사과정,남,114
성균관대,중국,박사과정,여,184
성균관대,중국,석사과정,남,84
성균관대,중국,석사과정,여,399
성균관대,중국,학사과정,남,363
성균관대,중국,학사과정,여,807
성균관대,중국,학술연구기관 특정연구자,남,1
성균관대,중국,학술연구기관 특정연구자,여,2
성균관대,체코,교환학생,여,3
성균관대,체코,대학부설 어학원 연수,남,1
성균관대,카자흐스탄,교환학생,남,1
성균관대,카자흐스탄,교환학생,여,3
성균관대,카자흐스탄,대학부설 어학원 연수,여,3
성균관대,카자흐스탄,석사과정,남,1
성균관대,카자흐스탄,석사과정,여,2
성균관대,카자흐스탄,학사과정,남,6
성균관대,카자흐스탄,학사과정,여,9
성균관대,캄보디아,박사과정,여,1
성균관대,캄보디아,학사과정,여,1
성균관대,캐나다,교환학생,남,7
성균관대,캐나다,교환학생,여,11
성균관대,캐나다,대학부설 어학원 연수,여,1
성균관대,케냐,박사과정,여,1
성균관대,케냐,석사과정,남,1
성균관대,케냐,석사과정,여,1
성균관대,코스타리카,대학부설 어학원 연수,여,1
성균관대,크로아티아,대학부설 어학원 연수,여,1
성균관대,키르기즈,석사과정,여,1
성균관대,키르기즈,학사과정,남,2
성균관대,키르기즈,학사과정,여,1
성균관대,타이,대학부설 어학원 연수,여,4
성균관대,타이,박사과정,남,2
성균관대,타이,박사과정,여,3
성균관대,타이,석사과정,여,4
성균관대,타이,학사과정,여,1
성균관대,타이완,교환학생,남,2
성균관대,타이완,교환학생,여,8
성균관대,타이완,대학부설 어학원 연수,남,1
성균관대,타이완,대학부설 어학원 연수,여,4
성균관대,타이완,석사과정,남,1
성균관대,타이완,석사과정,여,16
성균관대,타이완,학사과정,남,1
성균관대,타이완,학사과정,여,16
성균관대,타지키스탄,석사과정,여,1
성균관대,타지키스탄,학사과정,남,1
성균관대,탄자니아,박사과정,남,2
성균관대,탄자니아,박사과정,여,1
성균관대,튀니지,교환학생,여,1
성균관대,튀르키예,교환학생,남,2
성균관대,튀르키예,교환학생,여,1
성균관대,튀르키예,대학부설 어학원 연수,남,1
성균관대,튀르키예,대학부설 어학원 연수,여,3
성균관대,튀르키예,박사과정,남,1
성균관대,튀르키예,박사과정,여,3
성균관대,튀르키예,석사과정,남,1
성균관대,튀르키예,석사과정,여,2
성균관대,튀르키예,학사과정,남,1
성균관대,튀르키예,학사과정,여,4
성균관대,파키스탄,교환학생,남,1
성균관대,파키스탄,교환학생,여,2
성균관대,파키스탄,대학부설 어학원 연수,남,1
성균관대,파키스탄,대학부설 어학원 연수,여,1
성균관대,파키스탄,박사과정,남,44
성균관대,파키스탄,박사과정,여,19
성균관대,파키스탄,석사과정,남,8
성균관대,파키스탄,석사과정,여,1
성균관대,파키스탄,학사과정,여,1
성균관대,팔레스타인,박사과정,남,1
성균관대,페루,교환학생,여,3
성균관대,페루,석사과정,여,1
성균관대,페루,학사과정,여,1
성균관대,포르투갈,교환학생,남,1
성균관대,포르투갈,교환학생,여,2
성균관대,폴란드,교환학생,여,3
성균관대,폴란드,박사과정,남,1
성균관대,폴란드,박사과정,여,1
성균관대,프랑스,교환학생,남,14
성균관대,프랑스,교환학생,여,24
성균관대,프랑스,대학부설 어학원 연수,남,1
성균관대,프랑스,대학부설 어학원 연수,여,3
성균관대,프랑스,석사과정,남,29
성균관대,프랑스,석사과정,여,9
성균관대,프랑스,학사과정,남,2
성균관대,프랑스,학사과정,여,3
성균관대,프랑스,학술연구기관 특정연구자,여,1
성균관대,핀란드,교환학생,남,3
성균관대,핀란드,교환학생,여,9
성균관대,핀란드,석사과정,여,1
성균관대,필리핀,대학부설 어학원 연수,남,1
성균관대,필리핀,대학부설 어학원 연수,여,1
성균관대,필리핀,박사과정,남,1
성균관대,필리핀,박사과정,여,1
성균관대,필리핀,석사과정,남,2
성균관대,필리핀,석사과정,여,1
성균관대,필리핀,학사과정,여,1
성균관대,한국계중국인,박사과정,남,2
성균관대,한국계중국인,박사과정,여,3
성균관대,한국계중국인,석사과정,여,1
성균관대,한국계중국인,학사과정,남,2
성균관대,한국계중국인,학사과정,여,2
성균관대,헝가리,교환학생,여,3
성균관대,헝가리,학사과정,여,1
성균관대,홍콩,교환학생,남,2
성균관대,홍콩,교환학생,여,3
성균관대,홍콩,대학부설 어학원 연수,남,2
성균관대,홍콩,대학부설 어학원 연수,여,1
성균관대,홍콩,석사과정,남,1
성균관대,홍콩,석사과정,여,1
성균관대,홍콩,학사과정,남,1
성균관대,홍콩,학사과정,여,6
성신여자대,과테말라,학사과정,여,1
성신여자대,네팔,대학부설 어학원 연수,남,5
성신여자대,네팔,대학부설 어학원 연수,여,6
성신여자대,네팔,외국어연수생,남,2
성신여자대,네팔,학사과정,남,17
성신여자대,네팔,학사과정,여,20
성신여자대,독일,교환학생,남,5
성신여자대,독일,교환학생,여,5
성신여자대,독일,대학부설 어학원 연수,남,1
성신여자대,러시아(연방),교환학생,여,8
성신여자대,멕시코,교환학생,여,3
성신여자대,멕시코,대학부설 어학원 연수,여,2
성신여자대,몽골,교환학생,여,2
성신여자대,몽골,대학부설 어학원 연수,남,186
성신여자대,몽골,대학부설 어학원 연수,여,301
성신여자대,몽골,박사과정,여,2
성신여자대,몽골,석사과정,남,1
성신여자대,몽골,석사과정,여,28
성신여자대,몽골,학사과정,남,2
성신여자대,몽골,학사과정,여,123
성신여자대,미국,교환학생,여,2
성신여자대,미국,학사과정,남,1
성신여자대,미국,학사과정,여,1
성신여자대,미얀마,대학부설 어학원 연수,남,70
성신여자대,미얀마,대학부설 어학원 연수,여,112
성신여자대,미얀마,외국어연수생,남,1
성신여자대,미얀마,외국어연수생,여,3
성신여자대,미얀마,학사과정,여,11
성신여자대,방글라데시,대학부설 어학원 연수,남,7
성신여자대,방글라데시,외국어연수생,남,23
성신여자대,방글라데시,외국어연수생,여,3
성신여자대,방글라데시,학사과정,남,8
성신여자대,방글라데시,학사과정,여,2
성신여자대,베트남,교환학생,여,4
성신여자대,베트남,대학부설 어학원 연수,남,31
성신여자대,베트남,대학부설 어학원 연수,여,139
성신여자대,베트남,석사과정,남,1
성신여자대,베트남,석사과정,여,5
성신여자대,베트남,학사과정,여,19
성신여자대,브라질,대학부설 어학원 연수,여,1
성신여자대,브루나이,대학부설 어학원 연수,여,1
성신여자대,알제리,교환학생,여,1
성신여자대,에콰도르,대학부설 어학원 연수,여,1
성신여자대,에콰도르,학사과정,여,1
성신여자대,영국,교환학생,남,1
성신여자대,영국,교환학생,여,4
성신여자대,우즈베키스탄,교환학생,여,1
성신여자대,우즈베키스탄,전문학사과정,남,1
성신여자대,우즈베키스탄,학사과정,남,3
성신여자대,우즈베키스탄,학사과정,여,7
성신여자대,이집트,교환학생,여,1
성신여자대,이탈리아,학사과정,여,1
성신여자대,인도네시아,교환학생,여,1
성신여자대,인도네시아,대학부설 어학원 연수,여,2
성신여자대,인도네시아,석사과정,여,1
성신여자대,인도네시아,학사과정,여,6
성신여자대,일본,교환학생,여,14
성신여자대,일본,대학부설 어학원 연수,여,1
성신여자대,일본,석사과정,남,1
성신여자대,일본,석사과정,여,2
성신여자대,일본,학사과정,여,8
성신여자대,조지아,교환학생,남,1
성신여자대,중국,교환학생,남,3
성신여자대,중국,교환학생,여,26
성신여자대,중국,대학부설 어학원 연수,여,1
성신여자대,중국,박사과정,남,26
성신여자대,중국,박사과정,여,61
성신여자대,중국,석사과정,남,5
성신여자대,중국,석사과정,여,38
성신여자대,중국,학사과정,남,6
성신여자대,중국,학사과정,여,63
성신여자대,체코,교환학생,여,2
성신여자대,카자흐스탄,학사과정,여,2
성신여자대,캄보디아,대학부설 어학원 연수,여,1
성신여자대,키르기즈,학사과정,여,1
성신여자대,타이,교환학생,여,2
성신여자대,타이완,교환학생,여,7
성신여자대,타이완,석사과정,여,1
성신여자대,타이완,학사과정,여,3
성신여자대,파키스탄,학사과정,여,1
성신여자대,페루,대학부설 어학원 연수,여,2
성신여자대,폴란드,교환학생,여,1
성신여자대,프랑스,교환학생,남,1
성신여자대,프랑스,교환학생,여,17
성신여자대,프랑스,대학부설 어학원 연수,남,1
성신여자대,핀란드,교환학생,여,1
성신여자대,필리핀,교환학생,여,1
성신여자대,필리핀,석사과정,여,1
성신여자대,홍콩,교환학생,여,1
성신여자대,홍콩,학사과정,여,2
세명대,나이지리아,대학부설 어학원 연수,여,1
세명대,네팔,학사과정,남,17
세명대,네팔,학사과정,여,5
세명대,몽골,석사과정,여,1
세명대,몽골,학사과정,남,1
세명대,몽골,학사과정,여,1
세명대,베트남,대학부설 어학원 연수,남,63
세명대,베트남,대학부설 어학원 연수,여,105
세명대,베트남,석사과정,남,1
세명대,베트남,석사과정,여,2
세명대,베트남,전문학사과정,남,1
세명대,베트남,전문학사과정,여,1
세명대,베트남,학사과정,남,11
세명대,베트남,학사과정,여,8
세명대,우즈베키스탄,대학부설 어학원 연수,여,1
세명대,우즈베키스탄,석사과정,남,1
세명대,우즈베키스탄,석사과정,여,1
세명대,우즈베키스탄,학사과정,남,4
세명대,우즈베키스탄,학사과정,여,4
세명대,일본,학사과정,여,1
세명대,중국,대학부설 어학원 연수,남,1
세명대,중국,박사과정,남,41
세명대,중국,박사과정,여,40
세명대,중국,석사과정,남,11
세명대,중국,석사과정,여,6
세명대,중국,학사과정,남,156
세명대,중국,학사과정,여,179
세명대,중국,학술연구기관 특정연구자,남,1
세명대,중국,학술연구기관 특정연구자,여,1
세명대,체코,석사과정,남,1
세명대,칠레,대학부설 어학원 연수,여,1
세명대,카메룬,박사과정,남,1
세명대,캄보디아,대학부설 어학원 연수,여,1
세명대,키르기즈,학사과정,여,1
세명대,탄자니아,대학부설 어학원 연수,여,1
세종대,그리스,교환학생,남,1
세종대,그리스,교환학생,여,1
세종대,그리스,학사과정,남,1
세종대,남아프리카공화국,학사과정,여,1
세종대,네덜란드,교환학생,남,3
세종대,네덜란드,교환학생,여,4
세종대,네덜란드,대학부설 어학원 연수,여,3
세종대,네덜란드,학사과정,남,1
세종대,네덜란드,학사과정,여,1
세종대,네팔,박사과정,남,1
세종대,네팔,석사과정,남,2
세종대,네팔,석사과정,여,1
세종대,네팔,학사과정,남,38
세종대,네팔,학사과정,여,24
세종대,노르웨이,교환학생,남,2
세종대,노르웨이,학사과정,여,2
세종대,독일,교환학생,남,7
세종대,독일,교환학생,여,3
세종대,독일,대학부설 어학원 연수,여,3
세종대,독일,석사과정,여,1
세종대,독일,학사과정,여,3
세종대,러시아(연방),교환학생,남,1
세종대,러시아(연방),대학부설 어학원 연수,남,2
세종대,러시아(연방),대학부설 어학원 연수,여,20
세종대,러시아(연방),박사과정,여,1
세종대,러시아(연방),석사과정,남,2
세종대,러시아(연방),석사과정,여,3
세종대,러시아(연방),학사과정,남,6
세종대,러시아(연방),학사과정,여,27
세종대,루마니아,교환학생,여,1
세종대,루마니아,대학부설 어학원 연수,여,1
세종대,루마니아,학사과정,남,1
세종대,루마니아,학사과정,여,2
세종대,리투아니아,교환학생,남,3
세종대,리투아니아,교환학생,여,1
세종대,리투아니아,대학부설 어학원 연수,여,1
세종대,마카오,학사과정,남,1
세종대,말레이시아,교환학생,남,2
세종대,말레이시아,교환학생,여,7
세종대,말레이시아,대학부설 어학원 연수,여,1
세종대,말레이시아,학사과정,남,23
세종대,말레이시아,학사과정,여,35
세종대,멕시코,대학부설 어학원 연수,여,1
세종대,모로코,학사과정,여,1
세종대,몽골,대학부설 어학원 연수,남,2
세종대,몽골,대학부설 어학원 연수,여,4
세종대,몽골,석사과정,남,3
세종대,몽골,석사과정,여,2
세종대,몽골,학사과정,남,44
세종대,몽골,학사과정,여,36
세종대,미국,교환학생,남,2
세종대,미국,교환학생,여,9
세종대,미국,대학부설 어학원 연수,남,4
세종대,미국,대학부설 어학원 연수,여,5
세종대,미국,석사과정,남,1
세종대,미국,석사과정,여,1
세종대,미국,학사과정,남,2
세종대,미국,학사과정,여,3
세종대,미얀마,대학부설 어학원 연수,남,2
세종대,미얀마,대학부설 어학원 연수,여,3
세종대,미얀마,학사과정,남,8
세종대,미얀마,학사과정,여,31
세종대,방글라데시,대학부설 어학원 연수,남,1
세종대,방글라데시,대학부설 어학원 연수,여,1
세종대,방글라데시,박사과정,남,2
세종대,방글라데시,석사과정,남,3
세종대,방글라데시,석사과정,여,5
세종대,방글라데시,학사과정,남,100
세종대,방글라데시,학사과정,여,39
세종대,베트남,교환학생,여,2
세종대,베트남,대학부설 어학원 연수,남,107
세종대,베트남,대학부설 어학원 연수,여,333
세종대,베트남,박사과정,남,22
세종대,베트남,박사과정,여,6
세종대,베트남,석사과정,남,30
세종대,베트남,석사과정,여,62
세종대,베트남,전문학사과정,남,2
세종대,베트남,학사과정,남,16
세종대,베트남,학사과정,여,42
세종대,벨기에,교환학생,남,1
세종대,벨기에,교환학생,여,1
세종대,벨기에,석사과정,여,1
세종대,벨기에,학사과정,남,1
세종대,부르키나파소,박사과정,남,1
세종대,불가리아,학사과정,여,2
세종대,브라질,대학부설 어학원 연수,여,1
세종대,브라질,박사과정,남,1
세종대,브라질,학사과정,남,1
세종대,브루나이,교환학생,여,3
세종대,사우디아라비아,석사과정,남,1
세종대,세르비아,학사과정,여,1
세종대,스리랑카,박사과정,여,1
세종대,스리랑카,석사과정,여,1
세종대,스리랑카,학사과정,여,1
세종대,스페인,교환학생,남,3
세종대,스페인,교환학생,여,6
세종대,스페인,박사과정,여,1
세종대,슬로바크,대학부설 어학원 연수,여,1
세종대,싱가포르,교환학생,여,2
세종대,싱가포르,석사과정,여,1
세종대,싱가포르,학사과정,남,2
세종대,싱가포르,학사과정,여,9
세종대,아랍에미리트연합,학사과정,남,1
세종대,아르메니아,학사과정,여,1
세종대,아일랜드,교환학생,여,1
세종대,아일랜드,대학부설 어학원 연수,여,1
세종대,아제르바이잔,석사과정,여,2
세종대,아프가니스탄,박사과정,여,1
세종대,영국,교환학생,남,1
세종대,영국,교환학생,여,2
세종대,영국,대학부설 어학원 연수,남,1
세종대,영국,대학부설 어학원 연수,여,1
세종대,예멘공화국,석사과정,남,1
세종대,오스트리아,대학부설 어학원 연수,여,1
세종대,우간다,석사과정,여,1
세종대,우즈베키스탄,대학부설 어학원 연수,남,1
세종대,우즈베키스탄,대학부설 어학원 연수,여,1
세종대,우즈베키스탄,박사과정,남,2
세종대,우즈베키스탄,박사과정,여,2
세종대,우즈베키스탄,석사과정,남,40
세종대,우즈베키스탄,석사과정,여,10
세종대,우즈베키스탄,학사과정,남,215
세종대,우즈베키스탄,학사과정,여,49
세종대,우크라이나,교환학생,여,1
세종대,우크라이나,대학부설 어학원 연수,여,1
세종대,우크라이나,학사과정,여,1
세종대,이란,대학부설 어학원 연수,여,8
세종대,이란,박사과정,남,1
세종대,이란,석사과정,남,1
세종대,이란,석사과정,여,1
세종대,이란,학사과정,여,2
세종대,이스라엘,대학부설 어학원 연수,여,1
세종대,이집트,박사과정,남,1
세종대,이탈리아,교환학생,여,1
세종대,이탈리아,대학부설 어학원 연수,남,1
세종대,이탈리아,대학부설 어학원 연수,여,2
세종대,이탈리아,석사과정,여,2
세종대,이탈리아,학사과정,여,4
세종대,인도,대학부설 어학원 연수,남,1
세종대,인도,대학부설 어학원 연수,여,1
세종대,인도,박사과정,남,3
세종대,인도,박사과정,여,4
세종대,인도,석사과정,남,2
세종대,인도,석사과정,여,2
세종대,인도,학사과정,남,11
세종대,인도,학사과정,여,9
세종대,인도네시아,교환학생,남,1
세종대,인도네시아,대학부설 어학원 연수,남,1
세종대,인도네시아,대학부설 어학원 연수,여,1
세종대,인도네시아,박사과정,남,3
세종대,인도네시아,박사과정,여,3
세종대,인도네시아,석사과정,남,2
세종대,인도네시아,석사과정,여,2
세종대,인도네시아,학사과정,남,7
세종대,인도네시아,학사과정,여,17
세종대,일본,교환학생,남,1
세종대,일본,교환학생,여,10
세종대,일본,대학부설 어학원 연수,남,3
세종대,일본,대학부설 어학원 연수,여,3
세종대,일본,석사과정,여,1
세종대,일본,학사과정,여,4
세종대,중국,교환학생,남,4
세종대,중국,교환학생,여,17
세종대,중국,대학부설 어학원 연수,남,41
세종대,중국,대학부설 어학원 연수,여,54
세종대,중국,박사과정,남,251
세종대,중국,박사과정,여,404
세종대,중국,석사과정,남,395
세종대,중국,석사과정,여,700
세종대,중국,학사과정,남,163
세종대,중국,학사과정,여,284
세종대,체코,대학부설 어학원 연수,여,2
세종대,체코,석사과정,여,1
세종대,카메룬,학사과정,남,1
세종대,카자흐스탄,교환학생,여,3
세종대,카자흐스탄,대학부설 어학원 연수,여,3
세종대,카자흐스탄,박사과정,남,1
세종대,카자흐스탄,박사과정,여,2
세종대,카자흐스탄,석사과정,남,1
세종대,카자흐스탄,석사과정,여,3
세종대,카자흐스탄,학사과정,남,13
세종대,카자흐스탄,학사과정,여,37
세종대,캐나다,교환학생,남,1
세종대,코트디부아르,교환학생,여,1
세종대,콜롬비아,대학부설 어학원 연수,여,1
세종대,콜롬비아,학사과정,남,1
세종대,콜롬비아,학사과정,여,1
세종대,키르기즈,대학부설 어학원 연수,남,1
세종대,키르기즈,대학부설 어학원 연수,여,1
세종대,키르기즈,학사과정,남,7
세종대,키르기즈,학사과정,여,8
세종대,타이,박사과정,남,1
세종대,타이,석사과정,남,1
세종대,타이,학사과정,남,1
세종대,타이완,교환학생,여,6
세종대,타이완,대학부설 어학원 연수,남,1
세종대,타이완,대학부설 어학원 연수,여,5
세종대,타이완,석사과정,여,2
세종대,타이완,학사과정,남,1
세종대,타지키스탄,교환학생,남,1
세종대,튀르키예,교환학생,남,1
세종대,튀르키예,교환학생,여,1
세종대,튀르키예,박사과정,남,2
세종대,튀르키예,학사과정,여,1
세종대,파키스탄,박사과정,남,26
세종대,파키스탄,박사과정,여,9
세종대,파키스탄,석사과정,남,18
세종대,파키스탄,석사과정,여,5
세종대,파키스탄,학사과정,남,8
세종대,파키스탄,학사과정,여,2
세종대,팔레스타인,대학부설 어학원 연수,여,1
세종대,페루,대학부설 어학원 연수,여,1
세종대,폴란드,교환학생,여,2
세종대,폴란드,학사과정,여,2
세종대,프랑스,교환학생,남,15
세종대,프랑스,교환학생,여,20
